PTS,MATCHUP,Player Name,Player ID,Opponent Team
14,ATL @ IND,Dejounte Murray,1627749,IND
11,SAS @ IND,Dejounte Murray,1627749,IND
20,SAS vs. IND,Dejounte Murray,1627749,IND
26,SAS @ LAC,Dejounte Murray,1627749,LAC
18,SAS vs. LAC,Dejounte Murray,1627749,LAC
9,SAS vs. LAC,Dejounte Murray,1627749,LAC
15,ATL vs. LAC,Dejounte Murray,1627749,LAC
18,SAS vs. LAC,Dejounte Murray,1627749,LAC
16,ATL @ LAC,Dejounte Murray,1627749,LAC
21,SAS @ LAC,Dejounte Murray,1627749,LAC
24,SAS @ LAC,Dejounte Murray,1627749,LAC
21,SAS vs. LAL,Dejounte Murray,1627749,LAL
22,SAS @ LAL,Dejounte Murray,1627749,LAL
26,SAS vs. LAL,Dejounte Murray,1627749,LAL
18,SAS @ LAL,Dejounte Murray,1627749,LAL
16,ATL @ LAL,Dejounte Murray,1627749,LAL
12,SAS vs. LAL,Dejounte Murray,1627749,LAL
20,ATL vs. LAL,Dejounte Murray,1627749,LAL
29,SAS vs. LAL,Dejounte Murray,1627749,LAL
9,SAS @ LAL,Dejounte Murray,1627749,LAL
33,SAS vs. MEM,Dejounte Murray,1627749,MEM
13,ATL vs. MEM,Dejounte Murray,1627749,MEM
15,SAS vs. MEM,Dejounte Murray,1627749,MEM
16,SAS vs. MEM,Dejounte Murray,1627749,MEM
21,SAS @ MEM,Dejounte Murray,1627749,MEM
6,SAS vs. MEM,Dejounte Murray,1627749,MEM
21,SAS @ MEM,Dejounte Murray,1627749,MEM
13,ATL vs. MIA,Dejounte Murray,1627749,MIA
23,ATL @ MIA,Dejounte Murray,1627749,MIA
10,ATL @ MIA,Dejounte Murray,1627749,MIA
28,ATL vs. MIA,Dejounte Murray,1627749,MIA
22,SAS @ MIA,Dejounte Murray,1627749,MIA
11,SAS vs. MIA,Dejounte Murray,1627749,MIA
23,SAS @ MIL,Dejounte Murray,1627749,MIL
21,ATL @ MIL,Dejounte Murray,1627749,MIL
10,SAS vs. MIL,Dejounte Murray,1627749,MIL
19,ATL @ MIL,Dejounte Murray,1627749,MIL
25,ATL vs. MIL,Dejounte Murray,1627749,MIL
21,SAS vs. MIL,Dejounte Murray,1627749,MIL
9,ATL vs. MIL,Dejounte Murray,1627749,MIL
7,SAS @ MIN,Dejounte Murray,1627749,MIN
30,SAS vs. MIN,Dejounte Murray,1627749,MIN
11,ATL vs. MIN,Dejounte Murray,1627749,MIN
11,SAS @ MIN,Dejounte Murray,1627749,MIN
22,SAS @ MIN,Dejounte Murray,1627749,MIN
15,SAS vs. MIN,Dejounte Murray,1627749,MIN
22,ATL vs. NOP,Dejounte Murray,1627749,NOP
15,SAS @ NOP,Dejounte Murray,1627749,NOP
17,SAS vs. NOP,Dejounte Murray,1627749,NOP
18,SAS vs. NOP,Dejounte Murray,1627749,NOP
31,SAS @ NOP,Dejounte Murray,1627749,NOP
19,ATL @ NOP,Dejounte Murray,1627749,NOP
13,SAS @ NOP,Dejounte Murray,1627749,NOP
10,SAS vs. NOP,Dejounte Murray,1627749,NOP
11,SAS @ NOP,Dejounte Murray,1627749,NOP
36,ATL @ NYK,Dejounte Murray,1627749,NYK
14,SAS @ NYK,Dejounte Murray,1627749,NYK
17,SAS vs. NYK,Dejounte Murray,1627749,NYK
29,ATL vs. NYK,Dejounte Murray,1627749,NYK
24,SAS @ NYK,Dejounte Murray,1627749,NYK
6,ATL vs. NYK,Dejounte Murray,1627749,NYK
2,ATL @ NYK,Dejounte Murray,1627749,NYK
15,SAS vs. NYK,Dejounte Murray,1627749,NYK
10,SAS @ OKC,Dejounte Murray,1627749,OKC
26,SAS vs. OKC,Dejounte Murray,1627749,OKC
14,SAS vs. OKC,Dejounte Murray,1627749,OKC
21,ATL @ OKC,Dejounte Murray,1627749,OKC
23,SAS vs. OKC,Dejounte Murray,1627749,OKC
16,SAS @ OKC,Dejounte Murray,1627749,OKC
27,SAS @ OKC,Dejounte Murray,1627749,OKC
18,SAS @ OKC,Dejounte Murray,1627749,OKC
24,ATL vs. OKC,Dejounte Murray,1627749,OKC
20,ATL vs. ORL,Dejounte Murray,1627749,ORL
15,SAS vs. ORL,Dejounte Murray,1627749,ORL
27,ATL @ ORL,Dejounte Murray,1627749,ORL
20,SAS @ ORL,Dejounte Murray,1627749,ORL
17,SAS vs. ORL,Dejounte Murray,1627749,ORL
17,ATL vs. ORL,Dejounte Murray,1627749,ORL
17,SAS @ ORL,Dejounte Murray,1627749,ORL
17,ATL @ PHI,Dejounte Murray,1627749,PHI
23,ATL @ PHI,Dejounte Murray,1627749,PHI
10,ATL vs. PHI,Dejounte Murray,1627749,PHI
14,SAS @ PHI,Dejounte Murray,1627749,PHI
19,SAS vs. PHI,Dejounte Murray,1627749,PHI
27,SAS @ PHI,Dejounte Murray,1627749,PHI
19,ATL vs. PHI,Dejounte Murray,1627749,PHI
18,SAS vs. PHX,Dejounte Murray,1627749,PHX
6,SAS vs. PHX,Dejounte Murray,1627749,PHX
18,SAS vs. PHX,Dejounte Murray,1627749,PHX
19,ATL vs. PHX,Dejounte Murray,1627749,PHX
21,ATL @ PHX,Dejounte Murray,1627749,PHX
17,SAS @ PHX,Dejounte Murray,1627749,PHX
14,SAS @ PHX,Dejounte Murray,1627749,PHX
15,SAS @ POR,Dejounte Murray,1627749,POR
28,SAS @ POR,Dejounte Murray,1627749,POR
41,ATL vs. POR,Dejounte Murray,1627749,POR
40,ATL @ POR,Dejounte Murray,1627749,POR
9,SAS @ POR,Dejounte Murray,1627749,POR
15,SAS @ POR,Dejounte Murray,1627749,POR
13,SAS vs. POR,Dejounte Murray,1627749,POR
15,ATL vs. SAC,Dejounte Murray,1627749,SAC
26,SAS vs. SAC,Dejounte Murray,1627749,SAC
22,SAS @ SAC,Dejounte Murray,1627749,SAC
12,SAS vs. SAC,Dejounte Murray,1627749,SAC
23,SAS vs. SAC,Dejounte Murray,1627749,SAC
29,SAS vs. SAC,Dejounte Murray,1627749,SAC
21,ATL @ SAC,Dejounte Murray,1627749,SAC
25,SAS @ SAC,Dejounte Murray,1627749,SAC
23,SAS @ MIL,Dejounte Murray,1627749,SAS
23,SAS @ DAL,Dejounte Murray,1627749,SAS
21,SAS vs. LAL,Dejounte Murray,1627749,SAS
10,SAS vs. MIL,Dejounte Murray,1627749,SAS
15,SAS @ DEN,Dejounte Murray,1627749,SAS
15,SAS vs. ORL,Dejounte Murray,1627749,SAS
22,SAS vs. WAS,Dejounte Murray,1627749,SAS
29,SAS vs. BOS,Dejounte Murray,1627749,SAS
22,SAS vs. ATL,Dejounte Murray,1627749,SAS
18,SAS vs. PHX,Dejounte Murray,1627749,SAS
20,ATL @ TOR,Dejounte Murray,1627749,TOR
17,ATL vs. TOR,Dejounte Murray,1627749,TOR
25,SAS vs. TOR,Dejounte Murray,1627749,TOR
27,ATL @ TOR,Dejounte Murray,1627749,TOR
11,SAS vs. TOR,Dejounte Murray,1627749,TOR
11,SAS @ TOR,Dejounte Murray,1627749,TOR
26,ATL vs. UTA,Dejounte Murray,1627749,UTA
7,SAS @ UTA,Dejounte Murray,1627749,UTA
15,SAS @ UTA,Dejounte Murray,1627749,UTA
27,SAS vs. UTA,Dejounte Murray,1627749,UTA
4,SAS vs. UTA,Dejounte Murray,1627749,UTA
13,ATL @ UTA,Dejounte Murray,1627749,UTA
16,SAS @ UTA,Dejounte Murray,1627749,UTA
22,SAS vs. WAS,Dejounte Murray,1627749,WAS
16,ATL @ WAS,Dejounte Murray,1627749,WAS
17,ATL @ WAS,Dejounte Murray,1627749,WAS
11,SAS vs. WAS,Dejounte Murray,1627749,WAS
15,ATL vs. WAS,Dejounte Murray,1627749,WAS
31,SAS @ WAS,Dejounte Murray,1627749,WAS
25,SAS @ WAS,Dejounte Murray,1627749,WAS
19,ATL vs. WAS,Dejounte Murray,1627749,WAS
31,TOR vs. ATL,Pascal Siakam,1627783,ATL
25,TOR @ ATL,Pascal Siakam,1627783,ATL
15,TOR vs. ATL,Pascal Siakam,1627783,ATL
14,TOR @ ATL,Pascal Siakam,1627783,ATL
15,TOR @ ATL,Pascal Siakam,1627783,ATL
33,TOR vs. ATL,Pascal Siakam,1627783,ATL
30,TOR vs. ATL,Pascal Siakam,1627783,ATL
31,TOR vs. ATL,Pascal Siakam,1627783,ATL
18,TOR vs. BOS,Pascal Siakam,1627783,BOS
8,TOR @ BOS,Pascal Siakam,1627783,BOS
40,TOR vs. BOS,Pascal Siakam,1627783,BOS
29,TOR vs. BOS,Pascal Siakam,1627783,BOS
22,TOR vs. BOS,Pascal Siakam,1627783,BOS
23,TOR @ BOS,Pascal Siakam,1627783,BOS
29,TOR vs. BOS,Pascal Siakam,1627783,BOS
19,TOR @ BOS,Pascal Siakam,1627783,BOS
28,TOR @ BOS,Pascal Siakam,1627783,BOS
37,TOR @ BKN,Pascal Siakam,1627783,BKN
15,TOR vs. BKN,Pascal Siakam,1627783,BKN
18,TOR vs. BKN,Pascal Siakam,1627783,BKN
8,TOR @ BKN,Pascal Siakam,1627783,BKN
33,TOR @ BKN,Pascal Siakam,1627783,BKN
17,TOR vs. BKN,Pascal Siakam,1627783,BKN
25,TOR @ BKN,Pascal Siakam,1627783,BKN
24,TOR @ BKN,Pascal Siakam,1627783,BKN
10,TOR vs. BKN,Pascal Siakam,1627783,BKN
27,TOR vs. BKN,Pascal Siakam,1627783,BKN
24,TOR vs. CHA,Pascal Siakam,1627783,CHA
9,TOR vs. CHA,Pascal Siakam,1627783,CHA
15,TOR vs. CHA,Pascal Siakam,1627783,CHA
35,TOR vs. CHA,Pascal Siakam,1627783,CHA
28,TOR vs. CHA,Pascal Siakam,1627783,CHA
8,TOR @ CHA,Pascal Siakam,1627783,CHA
24,TOR @ CHA,Pascal Siakam,1627783,CHA
22,TOR @ CHA,Pascal Siakam,1627783,CHA
36,TOR @ CHA,Pascal Siakam,1627783,CHA
22,TOR @ CHI,Pascal Siakam,1627783,CHI
12,TOR @ CHI,Pascal Siakam,1627783,CHI
20,TOR vs. CHI,Pascal Siakam,1627783,CHI
25,TOR vs. CHI,Pascal Siakam,1627783,CHI
27,TOR vs. CHI,Pascal Siakam,1627783,CHI
23,TOR vs. CLE,Pascal Siakam,1627783,CLE
18,TOR vs. CLE,Pascal Siakam,1627783,CLE
35,TOR vs. CLE,Pascal Siakam,1627783,CLE
9,TOR @ CLE,Pascal Siakam,1627783,CLE
24,TOR @ CLE,Pascal Siakam,1627783,CLE
25,TOR @ CLE,Pascal Siakam,1627783,CLE
26,TOR @ CLE,Pascal Siakam,1627783,CLE
25,TOR vs. CLE,Pascal Siakam,1627783,CLE
18,TOR @ DAL,Pascal Siakam,1627783,DAL
20,TOR @ DAL,Pascal Siakam,1627783,DAL
19,TOR vs. DAL,Pascal Siakam,1627783,DAL
27,TOR vs. DEN,Pascal Siakam,1627783,DEN
12,TOR vs. DEN,Pascal Siakam,1627783,DEN
33,TOR @ DEN,Pascal Siakam,1627783,DEN
19,TOR @ DEN,Pascal Siakam,1627783,DEN
35,TOR vs. DEN,Pascal Siakam,1627783,DEN
11,TOR @ DEN,Pascal Siakam,1627783,DEN
25,TOR vs. DET,Pascal Siakam,1627783,DET
14,TOR @ DET,Pascal Siakam,1627783,DET
32,TOR vs. DET,Pascal Siakam,1627783,DET
13,TOR @ DET,Pascal Siakam,1627783,DET
28,TOR vs. DET,Pascal Siakam,1627783,DET
23,TOR @ DET,Pascal Siakam,1627783,DET
29,TOR @ DET,Pascal Siakam,1627783,DET
28,TOR vs. DET,Pascal Siakam,1627783,DET
21,TOR @ GSW,Pascal Siakam,1627783,GSW
21,TOR @ GSW,Pascal Siakam,1627783,GSW
25,TOR @ GSW,Pascal Siakam,1627783,GSW
27,TOR vs. GSW,Pascal Siakam,1627783,GSW
36,TOR vs. GSW,Pascal Siakam,1627783,GSW
21,TOR @ HOU,Pascal Siakam,1627783,HOU
30,TOR @ HOU,Pascal Siakam,1627783,HOU
23,TOR @ HOU,Pascal Siakam,1627783,HOU
29,TOR vs. HOU,Pascal Siakam,1627783,HOU
17,TOR @ IND,Pascal Siakam,1627783,IND
23,TOR vs. IND,Pascal Siakam,1627783,IND
31,TOR vs. IND,Pascal Siakam,1627783,IND
26,TOR @ IND,Pascal Siakam,1627783,IND
24,TOR @ LAC,Pascal Siakam,1627783,LAC
31,TOR @ LAC,Pascal Siakam,1627783,LAC
20,TOR @ LAC,Pascal Siakam,1627783,LAC
25,TOR vs. LAC,Pascal Siakam,1627783,LAC
36,TOR vs. LAC,Pascal Siakam,1627783,LAC
39,TOR @ LAL,Pascal Siakam,1627783,LAL
17,TOR vs. LAL,Pascal Siakam,1627783,LAL
27,TOR @ LAL,Pascal Siakam,1627783,LAL
12,TOR @ LAL,Pascal Siakam,1627783,LAL
25,TOR vs. LAL,Pascal Siakam,1627783,LAL
27,TOR vs. LAL,Pascal Siakam,1627783,LAL
20,TOR vs. MEM,Pascal Siakam,1627783,MEM
17,TOR @ MEM,Pascal Siakam,1627783,MEM
18,TOR vs. MEM,Pascal Siakam,1627783,MEM
32,TOR @ MEM,Pascal Siakam,1627783,MEM
19,TOR @ MEM,Pascal Siakam,1627783,MEM
25,TOR vs. MEM,Pascal Siakam,1627783,MEM
23,TOR @ MIA,Pascal Siakam,1627783,MIA
23,TOR @ MIA,Pascal Siakam,1627783,MIA
26,TOR vs. MIA,Pascal Siakam,1627783,MIA
21,TOR @ MIA,Pascal Siakam,1627783,MIA
15,TOR vs. MIA,Pascal Siakam,1627783,MIA
18,TOR vs. MIA,Pascal Siakam,1627783,MIA
18,TOR @ MIA,Pascal Siakam,1627783,MIA
5,TOR @ MIA,Pascal Siakam,1627783,MIA
16,TOR vs. MIA,Pascal Siakam,1627783,MIA
29,TOR vs. MIA,Pascal Siakam,1627783,MIA
13,TOR @ MIL,Pascal Siakam,1627783,MIL
11,TOR vs. MIL,Pascal Siakam,1627783,MIL
23,TOR @ MIL,Pascal Siakam,1627783,MIL
30,TOR @ MIL,Pascal Siakam,1627783,MIL
33,TOR @ MIL,Pascal Siakam,1627783,MIL
11,TOR vs. MIL,Pascal Siakam,1627783,MIL
27,TOR @ MIL,Pascal Siakam,1627783,MIL
23,TOR @ MIL,Pascal Siakam,1627783,MIL
20,TOR vs. MIL,Pascal Siakam,1627783,MIL
12,TOR vs. MIN,Pascal Siakam,1627783,MIN
27,TOR vs. MIN,Pascal Siakam,1627783,MIN
13,TOR @ MIN,Pascal Siakam,1627783,MIN
10,TOR @ MIN,Pascal Siakam,1627783,MIN
17,TOR @ MIN,Pascal Siakam,1627783,MIN
18,TOR vs. MIN,Pascal Siakam,1627783,MIN
23,TOR @ NOP,Pascal Siakam,1627783,NOP
29,TOR vs. NOP,Pascal Siakam,1627783,NOP
10,TOR @ NOP,Pascal Siakam,1627783,NOP
26,TOR vs. NOP,Pascal Siakam,1627783,NOP
18,TOR @ NOP,Pascal Siakam,1627783,NOP
20,TOR vs. NOP,Pascal Siakam,1627783,NOP
24,TOR vs. NYK,Pascal Siakam,1627783,NYK
20,TOR @ NYK,Pascal Siakam,1627783,NYK
18,TOR vs. NYK,Pascal Siakam,1627783,NYK
20,TOR vs. NYK,Pascal Siakam,1627783,NYK
52,TOR @ NYK,Pascal Siakam,1627783,NYK
13,TOR vs. NYK,Pascal Siakam,1627783,NYK
26,TOR @ NYK,Pascal Siakam,1627783,NYK
16,TOR @ NYK,Pascal Siakam,1627783,NYK
14,TOR @ OKC,Pascal Siakam,1627783,OKC
25,TOR vs. OKC,Pascal Siakam,1627783,OKC
27,TOR @ OKC,Pascal Siakam,1627783,OKC
23,TOR vs. OKC,Pascal Siakam,1627783,OKC
34,TOR vs. ORL,Pascal Siakam,1627783,ORL
30,TOR vs. ORL,Pascal Siakam,1627783,ORL
26,TOR vs. ORL,Pascal Siakam,1627783,ORL
12,TOR @ ORL,Pascal Siakam,1627783,ORL
19,TOR @ ORL,Pascal Siakam,1627783,ORL
36,TOR @ ORL,Pascal Siakam,1627783,ORL
26,TOR vs. ORL,Pascal Siakam,1627783,ORL
16,TOR @ ORL,Pascal Siakam,1627783,ORL
26,TOR vs. PHI,Pascal Siakam,1627783,PHI
20,TOR vs. PHI,Pascal Siakam,1627783,PHI
14,TOR @ PHI,Pascal Siakam,1627783,PHI
26,TOR @ PHI,Pascal Siakam,1627783,PHI
22,TOR vs. PHI,Pascal Siakam,1627783,PHI
23,TOR vs. PHI,Pascal Siakam,1627783,PHI
20,TOR @ PHI,Pascal Siakam,1627783,PHI
28,TOR vs. PHI,Pascal Siakam,1627783,PHI
38,TOR @ PHI,Pascal Siakam,1627783,PHI
37,TOR vs. PHI,Pascal Siakam,1627783,PHI
26,TOR vs. PHX,Pascal Siakam,1627783,PHX
25,TOR @ PHX,Pascal Siakam,1627783,PHX
19,TOR @ PHX,Pascal Siakam,1627783,PHX
22,TOR vs. PHX,Pascal Siakam,1627783,PHX
32,TOR @ PHX,Pascal Siakam,1627783,PHX
26,TOR vs. PHX,Pascal Siakam,1627783,PHX
20,TOR @ POR,Pascal Siakam,1627783,POR
26,TOR vs. POR,Pascal Siakam,1627783,POR
24,TOR @ POR,Pascal Siakam,1627783,POR
28,TOR vs. POR,Pascal Siakam,1627783,POR
22,TOR @ POR,Pascal Siakam,1627783,POR
27,TOR vs. POR,Pascal Siakam,1627783,POR
32,TOR @ SAC,Pascal Siakam,1627783,SAC
32,TOR vs. SAC,Pascal Siakam,1627783,SAC
26,TOR @ SAC,Pascal Siakam,1627783,SAC
17,TOR @ SAC,Pascal Siakam,1627783,SAC
19,TOR vs. SAC,Pascal Siakam,1627783,SAC
16,TOR vs. SAC,Pascal Siakam,1627783,SAC
22,TOR @ SAS,Pascal Siakam,1627783,SAS
20,TOR @ SAS,Pascal Siakam,1627783,SAS
18,TOR vs. SAS,Pascal Siakam,1627783,SAS
37,TOR vs. SAS,Pascal Siakam,1627783,SAS
16,TOR @ SAS,Pascal Siakam,1627783,SAS
20,TOR vs. SAS,Pascal Siakam,1627783,SAS
4,TOR @ UTA,Pascal Siakam,1627783,UTA
15,TOR @ UTA,Pascal Siakam,1627783,UTA
27,TOR vs. UTA,Pascal Siakam,1627783,UTA
17,TOR vs. UTA,Pascal Siakam,1627783,UTA
35,TOR vs. UTA,Pascal Siakam,1627783,UTA
21,TOR @ UTA,Pascal Siakam,1627783,UTA
44,TOR vs. WAS,Pascal Siakam,1627783,WAS
19,TOR vs. WAS,Pascal Siakam,1627783,WAS
15,TOR @ WAS,Pascal Siakam,1627783,WAS
13,TOR @ WAS,Pascal Siakam,1627783,WAS
21,TOR @ WAS,Pascal Siakam,1627783,WAS
26,TOR @ WAS,Pascal Siakam,1627783,WAS
31,TOR vs. WAS,Pascal Siakam,1627783,WAS
22,TOR vs. WAS,Pascal Siakam,1627783,WAS
27,WAS vs. ATL,Bradley Beal,203078,ATL
24,WAS @ ATL,Bradley Beal,203078,ATL
27,WAS vs. ATL,Bradley Beal,203078,ATL
24,WAS vs. ATL,Bradley Beal,203078,ATL
26,WAS vs. ATL,Bradley Beal,203078,ATL
37,WAS @ ATL,Bradley Beal,203078,ATL
12,WAS @ BOS,Bradley Beal,203078,BOS
36,WAS vs. BOS,Bradley Beal,203078,BOS
17,WAS @ BOS,Bradley Beal,203078,BOS
30,WAS @ BOS,Bradley Beal,203078,BOS
19,WAS vs. BOS,Bradley Beal,203078,BOS
41,WAS @ BOS,Bradley Beal,203078,BOS
46,WAS @ BOS,Bradley Beal,203078,BOS
35,WAS vs. BOS,Bradley Beal,203078,BOS
19,WAS @ BKN,Bradley Beal,203078,BKN
25,WAS @ BKN,Bradley Beal,203078,BKN
20,WAS vs. BKN,Bradley Beal,203078,BKN
17,WAS @ BKN,Bradley Beal,203078,BKN
37,WAS vs. BKN,Bradley Beal,203078,BKN
23,WAS vs. BKN,Bradley Beal,203078,BKN
27,WAS @ BKN,Bradley Beal,203078,BKN
18,WAS vs. CHA,Bradley Beal,203078,CHA
26,WAS vs. CHA,Bradley Beal,203078,CHA
24,WAS @ CHA,Bradley Beal,203078,CHA
25,WAS vs. CHA,Bradley Beal,203078,CHA
35,WAS vs. CHA,Bradley Beal,203078,CHA
17,WAS vs. CHA,Bradley Beal,203078,CHA
31,WAS @ CHA,Bradley Beal,203078,CHA
33,WAS @ CHA,Bradley Beal,203078,CHA
19,WAS vs. CHI,Bradley Beal,203078,CHI
26,WAS @ CHI,Bradley Beal,203078,CHI
27,WAS vs. CHI,Bradley Beal,203078,CHI
18,WAS @ CHI,Bradley Beal,203078,CHI
35,WAS @ CHI,Bradley Beal,203078,CHI
28,WAS vs. CHI,Bradley Beal,203078,CHI
29,WAS vs. CHI,Bradley Beal,203078,CHI
27,WAS @ CLE,Bradley Beal,203078,CLE
15,WAS @ CLE,Bradley Beal,203078,CLE
22,WAS @ CLE,Bradley Beal,203078,CLE
29,WAS vs. CLE,Bradley Beal,203078,CLE
14,WAS vs. CLE,Bradley Beal,203078,CLE
19,WAS @ CLE,Bradley Beal,203078,CLE
33,WAS vs. CLE,Bradley Beal,203078,CLE
26,WAS @ DAL,Bradley Beal,203078,DAL
29,WAS @ DAL,Bradley Beal,203078,DAL
22,WAS @ DAL,Bradley Beal,203078,DAL
33,WAS @ DEN,Bradley Beal,203078,DEN
25,WAS vs. DEN,Bradley Beal,203078,DEN
19,WAS @ DEN,Bradley Beal,203078,DEN
13,WAS vs. DET,Bradley Beal,203078,DET
17,WAS vs. DET,Bradley Beal,203078,DET
36,WAS vs. DET,Bradley Beal,203078,DET
32,WAS @ DET,Bradley Beal,203078,DET
25,WAS @ DET,Bradley Beal,203078,DET
37,WAS vs. DET,Bradley Beal,203078,DET
33,WAS @ GSW,Bradley Beal,203078,GSW
29,WAS vs. GSW,Bradley Beal,203078,GSW
20,WAS @ GSW,Bradley Beal,203078,GSW
33,WAS @ HOU,Bradley Beal,203078,HOU
17,WAS @ HOU,Bradley Beal,203078,HOU
27,WAS vs. HOU,Bradley Beal,203078,HOU
37,WAS vs. HOU,Bradley Beal,203078,HOU
31,WAS vs. IND,Bradley Beal,203078,IND
23,WAS @ IND,Bradley Beal,203078,IND
50,WAS @ IND,Bradley Beal,203078,IND
26,WAS vs. IND,Bradley Beal,203078,IND
32,WAS vs. IND,Bradley Beal,203078,IND
34,WAS @ IND,Bradley Beal,203078,IND
33,WAS vs. LAC,Bradley Beal,203078,LAC
23,WAS vs. LAC,Bradley Beal,203078,LAC
28,WAS @ LAC,Bradley Beal,203078,LAC
33,WAS @ LAL,Bradley Beal,203078,LAL
29,WAS @ LAL,Bradley Beal,203078,LAL
2,WAS vs. LAL,Bradley Beal,203078,LAL
27,WAS vs. LAL,Bradley Beal,203078,LAL
17,WAS vs. MEM,Bradley Beal,203078,MEM
21,WAS @ MEM,Bradley Beal,203078,MEM
23,WAS vs. MEM,Bradley Beal,203078,MEM
9,WAS @ MEM,Bradley Beal,203078,MEM
28,WAS @ MIA,Bradley Beal,203078,MIA
21,WAS vs. MIA,Bradley Beal,203078,MIA
27,WAS vs. MIA,Bradley Beal,203078,MIA
30,WAS @ MIA,Bradley Beal,203078,MIA
7,WAS @ MIA,Bradley Beal,203078,MIA
32,WAS @ MIA,Bradley Beal,203078,MIA
30,WAS vs. MIL,Bradley Beal,203078,MIL
42,WAS @ MIL,Bradley Beal,203078,MIL
37,WAS vs. MIL,Bradley Beal,203078,MIL
33,WAS vs. MIL,Bradley Beal,203078,MIL
8,WAS @ MIL,Bradley Beal,203078,MIL
22,WAS vs. MIN,Bradley Beal,203078,MIN
31,WAS @ MIN,Bradley Beal,203078,MIN
34,WAS vs. MIN,Bradley Beal,203078,MIN
35,WAS @ MIN,Bradley Beal,203078,MIN
19,WAS vs. MIN,Bradley Beal,203078,MIN
23,WAS @ NOP,Bradley Beal,203078,NOP
16,WAS @ NOP,Bradley Beal,203078,NOP
47,WAS @ NOP,Bradley Beal,203078,NOP
30,WAS vs. NOP,Bradley Beal,203078,NOP
26,WAS @ NYK,Bradley Beal,203078,NYK
22,WAS @ NYK,Bradley Beal,203078,NYK
18,WAS @ NYK,Bradley Beal,203078,NYK
16,WAS vs. NYK,Bradley Beal,203078,NYK
20,WAS @ OKC,Bradley Beal,203078,OKC
25,WAS vs. OKC,Bradley Beal,203078,OKC
33,WAS @ OKC,Bradley Beal,203078,OKC
30,WAS vs. OKC,Bradley Beal,203078,OKC
16,WAS @ ORL,Bradley Beal,203078,ORL
17,WAS vs. ORL,Bradley Beal,203078,ORL
20,WAS @ ORL,Bradley Beal,203078,ORL
29,WAS vs. ORL,Bradley Beal,203078,ORL
39,WAS vs. ORL,Bradley Beal,203078,ORL
26,WAS @ ORL,Bradley Beal,203078,ORL
20,WAS vs. PHI,Bradley Beal,203078,PHI
29,WAS @ PHI,Bradley Beal,203078,PHI
13,WAS @ PHI,Bradley Beal,203078,PHI
19,WAS vs. PHI,Bradley Beal,203078,PHI
13,WAS vs. PHI,Bradley Beal,203078,PHI
60,WAS @ PHI,Bradley Beal,203078,PHI
19,WAS vs. PHI,Bradley Beal,203078,PHI
31,WAS @ PHI,Bradley Beal,203078,PHI
34,WAS vs. PHX,Bradley Beal,203078,PHX
27,WAS @ PHX,Bradley Beal,203078,PHX
26,WAS @ PHX,Bradley Beal,203078,PHX
37,WAS @ POR,Bradley Beal,203078,POR
19,WAS @ POR,Bradley Beal,203078,POR
34,WAS vs. POR,Bradley Beal,203078,POR
37,WAS vs. POR,Bradley Beal,203078,POR
20,WAS vs. SAC,Bradley Beal,203078,SAC
29,WAS vs. SAC,Bradley Beal,203078,SAC
24,WAS @ SAC,Bradley Beal,203078,SAC
30,WAS @ SAC,Bradley Beal,203078,SAC
31,WAS @ SAC,Bradley Beal,203078,SAC
18,WAS @ SAS,Bradley Beal,203078,SAS
21,WAS @ SAS,Bradley Beal,203078,SAS
31,WAS @ SAS,Bradley Beal,203078,SAS
45,WAS vs. SAS,Bradley Beal,203078,SAS
23,WAS @ TOR,Bradley Beal,203078,TOR
25,WAS vs. TOR,Bradley Beal,203078,TOR
28,WAS @ TOR,Bradley Beal,203078,TOR
21,WAS vs. TOR,Bradley Beal,203078,TOR
15,WAS vs. TOR,Bradley Beal,203078,TOR
25,WAS vs. TOR,Bradley Beal,203078,TOR
24,WAS vs. TOR,Bradley Beal,203078,TOR
14,WAS @ TOR,Bradley Beal,203078,TOR
43,WAS vs. UTA,Bradley Beal,203078,UTA
30,WAS @ UTA,Bradley Beal,203078,UTA
37,WAS @ UTA,Bradley Beal,203078,UTA
21,WAS vs. UTA,Bradley Beal,203078,UTA
34,WAS @ UTA,Bradley Beal,203078,UTA
